year,mmsi,transmitter_no,raw_registered_gear_type,positions,days,days_on_high_seas,fishing_days,fishing_days_on_high_seas,total_hours,total_fishing_hours,hours_on_high_seas,fishing_hours_on_high_seas
2014,1000102792,102792,Purse Seine Small Pelagics,7821,189,0,77,0,4207.166666667899,614.3083333328003,0,0
2016,1004538663,4538663,Longline Tuna,5336,243,224,193,193,5358.133333332398,1980.1583333324004,5255.666666665699,1980.1583333324004
2015,1004881741,4881741,Oceanic gillnet,4078,193,0,139,0,4230.458333332799,1554.1749999994001,0,0
2016,1004543192,4543192,Hand Line Tuna,4899,240,0,130,0,5086.3416666663,1435.5166666666005,0,0
2014,1004547317,4547317,Squid hooking,3005,134,0,46,0,2993.549999999699,341.02499999989993,0,0
2016,1031057333,31057333,Stick-Held lift net,5840,304,0,107,0,6187.391666666699,823.0416666666,0,0
2014,1000053250,53250,Purse Seine Small Pelagics,956,28,2,1,0,537.1916666676004,1.1416666667,30.283333333500003,0
2015,1004956287,4956287,Squid hooking,2197,102,0,20,0,2254.0416666665997,114.9916666667,0,0
2014,1004887571,4887571,Purse Seine Small Pelagics,4777,274,0,128,0,5063.191666665098,1268.5666666667005,0,0
2014,1004878112,4878112,Purse Seine Small Pelagics,1504,72,0,42,0,1561.9249999998995,454.9750000001,0,0
2014,1004680621,4680621,Purse Seine Small Pelagics,2441,139,0,63,0,2562.2750000001984,720.9916666667,0,0
2016,1004887542,4887542,Purse Seine Small Pelagics,8848,224,0,114,0,4172.991666793499,1035.2416667084992,0,0
2016,1004508127,4508127,Purse Seine Big Pelagics with one boat,432,29,2,2,0,432.0583333333,21.966666666599995,16.9916666667,0
2014,1004575193,4575193,Purse Seine Small Pelagics,432,23,0,10,0,439.38333333340006,129.8833333334,0,0
2015,1004957429,4957429,Shrimp net,2040,92,0,79,0,2013.7749999995995,916.7083333331001,0,0
2016,1040512332,40512332,Anchored gillnets,436,27,0,1,0,432.1916666666998,1.8583333333,0,0
2016,1040510252,40510252,Longline Tuna,4478,196,97,107,66,4432.141666673397,1507.9999999988004,2102.116666666202,1040.9249999985996
2016,1004743786,4743786,Purse Seine Big Pelagics with one boat,1255,71,0,11,0,1446.7166666665994,50.833333333300004,0,0
2014,1004911385,4911385,Purse Seine Small Pelagics,661,108,0,3,0,1128.8749999996996,17.4166666667,0,0
2015,1000064023,64023,Longline Tuna,1625,32,27,16,16,741.500000001,128.95833333369993,621.4916666679003,128.95833333369993
2014,1004956257,4956257,Squid hooking,334,21,0,1,0,328.6250000001001,1.0083333333,0,0
2014,1004604082,4604082,Oceanic gillnet,1585,82,0,56,0,1604.6833333334994,828.0749999996999,0,0
2014,NA,86811035813,Purse Seine Small Pelagics,1121,60,0,4,0,1048.3416666642993,21.5166666666,0,0
2016,1004597876,4597876,Purse Seine Big Pelagics with one boat,1704,99,0,56,0,1915.7833333327985,827.9499999996002,0,0
2014,1004614862,4614862,Longline Tuna,1960,113,93,47,47,2102.050000000998,281.97500000030004,1718.2750000008987,279.97500000030004
2014,1004717448,4717448,Purse Seine Small Pelagics,1058,70,0,22,0,1085.3583333326014,286.5583333328999,0,0
2015,1004614867,4614867,Oceanic gillnet,2032,107,0,84,0,2094.2416666665995,1305.9083333325007,0,0
2016,1000074060,74060,Purse Seine Big Pelagics with one boat,2771,68,0,42,0,1564.4499999999975,381.29999999950024,0,0
2016,1040517567,40517567,Anchored gillnets,1230,52,0,37,0,1210.9583333336996,520.8249999998999,0,0
2016,1031137614,31137614,Stick-Held lift net,912,18,0,12,0,412.6499999997,131.93333333339996,0,0
2016,1004572138,4572138,Squid hooking,1475,65,0,12,0,1489.1583333331998,55.40833333330001,0,0
2016,1031072305,31072305,Longline Tuna,501,35,30,6,4,538.5000000003001,72.4833333334,455.50000000030013,53.4833333334
2015,1004630137,4630137,Purse Seine Small Pelagics,3305,208,0,112,0,4110.449999999398,1075.3749999992,0,0
2014,1004962011,4962011,Hand Line Tuna,1882,83,0,2,0,1838.8083333332984,2,0,0
2016,1004649480,4649480,Purse Seine Small Pelagics,319,31,0,12,0,318.14166666650004,51.6833333334,0,0
2014,NA,86811035800,Fish net/dragnet,763,42,0,8,0,770.2416666659992,30.941666666700005,0,0
2016,1004537831,4537831,Longline Tuna,447,39,9,2,0,525.5499999998002,26.9166666666,104.69166666669997,0
2015,1004652026,4652026,Purse Seine Small Pelagics,631,140,0,14,0,1327.2083333325004,59.025000000000006,0,0
2014,1004564727,4564727,Purse Seine Small Pelagics,1492,96,0,51,0,1840.4500000001985,620.0083333336,0,0
2016,1004955199,4955199,Purse Seine Small Pelagics,1872,95,0,52,0,1497.1583333388,518.9749999996999,0,0
2014,1004918571,4918571,Purse Seine Small Pelagics,250,21,0,7,0,333.96666666640004,84.69999999989999,0,0
2016,1004815619,4815619,Oceanic gillnet,580,25,0,7,0,569.2750000001,86.0000000001,0,0
2016,1004452592,4452592,Squid hooking,431,18,0,3,0,422.5,43,0,0
2016,1000124668,124668,Pole-and-line,67,12,0,1,0,55.6749999998,1,0,0
2016,1004556757,4556757,Stick-Held lift net,443,27,0,2,0,472.72499999999985,9.5,0,0
2016,1040515994,40515994,Oceanic gillnet,189,8,0,1,0,185.27499999979997,11.0416666666,0,0
2016,1004459374,4459374,Purse Seine Small Pelagics,1379,77,0,27,0,1389.3166666667,270.51666666660003,0,0
2014,1000116860,116860,Shrimp net,10165,207,0,173,0,4652.308333334306,3260.391666668701,0,0
2016,1004905093,4905093,Longline Tuna,7124,296,292,252,248,6513.5916666827,2681.9666666732064,6449.3083333492,2650.958333339907
2016,1004965266,4965266,Longline Tuna,4705,205,201,145,145,4731.4333333321965,1157.8333333330002,4639.449999998996,1157.8333333330002
2016,1000110090,110090,Purse Seine Big Pelagics with one boat,12792,294,0,175,0,6462.933333332504,1884.083333334301,0,0
2016,1000073750,73750,Longline Tuna,10313,251,114,87,58,5271.208333337999,614.5916666669,2307.8583333356014,455.5416666669006
2015,1004614003,4614003,Purse Seine Small Pelagics,4679,232,0,104,0,4905.625000000205,855.1583333331,0,0
2015,1004952222,4952222,Oceanic gillnet,3909,187,0,97,0,4182.0499999955955,822.6916666653005,0,0
2016,1004955187,4955187,Squid hooking,4318,196,0,47,0,4368.933333333401,309.0083333332999,0,0
2015,1000065143,65143,Purse Seine Small Pelagics,13443,277,4,201,3,6125.6083333372935,2371.4583333334,65.408333333,23.441666666600003
2016,1000124248,124248,Basic longline,10251,234,0,168,0,5123.908333335404,2441.6333333330003,0,0
2015,1004887575,4887575,Purse Seine Big Pelagics with one boat,4937,225,3,155,1,5154.366666666498,1709.0999999998003,37.008333333299994,3
2016,1040408937,40408937,Purse Seine Small Pelagics,1010,94,0,10,0,1914.4500000010012,74.6083333334,0,0
2014,1000074100,74100,Purse Seine Big Pelagics with one boat,12708,301,19,185,18,6166.416666668604,1969.5583333337988,307.52500000090004,113.3583333341
2016,1004957433,4957433,Squid hooking,5840,255,0,71,0,5803.200000000294,721.3999999997999,0,0
2016,1004565586,4565586,Stick-Held lift net,7116,307,0,84,0,6932.741666666104,811.2833333334005,0,0
2016,1000140493,140493,Hand Line Tuna,4458,102,0,19,0,2248.8583333353004,125.56666666639998,0,0
2014,1004957176,4957176,Stick-Held lift net,5908,257,0,60,0,5838.933333332699,478.24166666679974,0,0
2016,1004654460,4654460,Purse Seine Big Pelagics with one boat,4534,226,0,154,0,4877.599999999695,1943.5083333323003,0,0
2014,1004542067,4542067,Longline Tuna,714,30,27,13,13,668.8749999990007,149.79166666689989,561.433333332501,149.79166666689989
2016,1004539720,4539720,Purse Seine Small Pelagics,10346,164,0,84,0,2675.1166667974976,706.0166666758995,0,0
2014,1004566060,4566060,Oceanic gillnet,3760,169,0,117,0,3770.0999999995997,1113.6083333329,0,0
2016,1000073711,73711,Purse Seine Small Pelagics,10000,240,0,81,0,5377.1916666699,738.3333333339002,0,0
2016,1004596460,4596460,Purse Seine Small Pelagics,3227,177,0,70,0,3034.583333337301,741.7416666701996,0,0
2016,1004595821,4595821,Purse Seine Small Pelagics,4337,130,0,64,0,2727.6750000220045,657.0333333335001,0,0
2014,1004552053,4552053,Purse Seine Small Pelagics,1017,75,0,29,0,1292.8833333328996,217.98333333329995,0,0
2014,1004549475,4549475,Squid hooking,3251,139,0,67,0,3235.9833333332,380.9500000002,0,0
2016,1004961349,4961349,Longline Tuna,6836,293,286,246,243,6816.074999999698,2843.6083333329,6686.0749999997015,2817.0916666663
2015,1004583651,4583651,Stick-Held lift net,7277,291,0,124,0,6586.758333331594,1293.824999998499,0,0
2014,1004608701,4608701,Basic longline,4544,235,0,150,0,4565.941666666699,2317.7333333333995,0,0
2014,1000074147,74147,Purse Seine Big Pelagics with one boat,13388,273,0,155,0,6257.39166667181,1695.7000000013009,0,0
2014,1000065332,65332,Fish net/dragnet,10857,231,0,189,0,5039.233333336,2838.6833333372997,0,0
2014,1004558586,4558586,Purse Seine Small Pelagics,2519,184,0,61,0,3105.8166666643992,520.9083333325001,0,0
2014,1000065336,65336,Fish net/dragnet,14866,299,0,264,0,6841.433333338299,3626.183333335404,0,0
2016,1004567846,4567846,Purse Seine Group (2 boat) Small Pelagics,2963,138,0,75,0,2567.4583333369,826.9250000008997,0,0
2014,1004861484,4861484,Purse Seine Small Pelagics,6201,281,0,205,0,6257.974999999899,2454.6166666665995,0,0
2014,1004848485,4848485,Squid hooking,4348,206,0,88,0,4348.625000000101,909.5416666666001,0,0
2014,1004601999,4601999,Purse Seine Small Pelagics,3687,201,0,161,0,3711.283333333199,1957.3499999996,0,0
2016,1004614857,4614857,Longline Tuna,3126,298,293,197,197,6020.208333333798,1677.9666666668,5930.2750000006,1677.9666666668
2014,1000074046,74046,Purse Seine Big Pelagics with one boat,9775,229,25,131,18,4797.541666670808,1251.3166666669993,388.15000000099974,110.25833333359996
2015,1004575848,4575848,Purse Seine Small Pelagics,3085,204,0,88,0,3453.133333332999,1062.3749999994009,0,0
2016,1004555508,4555508,Squid hooking,6135,264,0,151,0,5978.058333334103,1684.3666666665004,0,0
2014,1004624569,4624569,Pots,1812,180,0,87,0,3850.1000000009985,1542.5083333333996,0,0
2016,1004657763,4657763,Purse Seine Small Pelagics,1730,108,0,19,0,2180.558333332197,95.94999999979999,0,0
2016,1004956358,4956358,Longline Tuna,4597,205,201,108,108,4626.941666665998,772.4249999996007,4490.849999999397,772.4249999996007
2016,1004479784,4479784,Purse Seine Small Pelagics,4822,263,0,104,0,5419.250000000303,956.6916666675,0,0
2016,1004631192,4631192,Purse Seine Small Pelagics,3244,195,0,83,0,4025.1999999998,1066.6583333328008,0,0
2016,1040408859,40408859,Longline Tuna,2209,194,74,10,10,3971.908333333995,121.04999999999998,1437.6083333326012,121.04999999999998
2016,1004781769,4781769,Stick-Held lift net,728,48,0,3,0,795.2500000001003,14.475,0,0
2016,1004957430,4957430,Squid hooking,11722,259,0,36,0,5574.316666764305,372.8333333402,0,0
2014,1004556294,4556294,Purse Seine Small Pelagics,2071,103,0,49,0,2058.9916666666,354.5166666666,0,0
2016,1004562331,4562331,Purse Seine Small Pelagics,2008,127,0,79,0,2347.4499999987993,857.5166666666007,0,0
2014,1004955200,4955200,Purse Seine Big Pelagics with one boat,1494,67,0,31,0,1514.6833333331997,226.8166666666,0,0
2016,1004898134,4898134,Purse Seine Small Pelagics,1626,129,0,51,0,2296.9666666665976,423.1999999998002,0,0
2015,1004615601,4615601,Purse Seine Small Pelagics,2757,175,0,58,0,3481.8833333311977,521.7833333330003,0,0
2015,1004598588,4598588,Purse Seine Small Pelagics,1217,139,0,64,0,1590.4083333321985,308.26666666619997,0,0
2014,1004556749,4556749,Stick-Held lift net,3221,154,0,49,0,3371.041666667096,370.84166666630017,0,0
2014,1004611627,4611627,Stick-Held lift net,1377,69,0,18,0,1490.7999999992985,159.59166666669995,0,0
2014,NA,86811707409,Oceanic gillnet,2161,113,0,69,0,2248.2916666637016,1144.049999997601,0,0
2015,1004935254,4935254,Squid hooking,5262,240,0,32,0,5450.699999999597,115.0166666666,0,0
2015,1004830034,4830034,Purse Seine Big Pelagics with one boat,3741,201,0,106,0,3854.8583333337992,1331.0583333334,0,0
2016,1004613844,4613844,Longline Tuna,5006,221,118,194,102,5082.4833333333,1918.1416666661,2577.5249999999,996.6166666662001
2014,1004587048,4587048,Longline Tuna,429,27,14,5,5,423.43333333320004,66.0166666666,314.0499999998999,66.0166666666
2016,1040510513,40510513,Purse Seine Small Pelagics,1523,66,0,27,0,1503.0500000003992,251.21666666649995,0,0
2015,NA,86811703459,Purse Seine Small Pelagics,916,25,0,1,0,524.2583333313003,8.083333333299999,0,0
2015,1000124779,124779,Pole-and-line,1299,68,0,20,0,855.4666666663998,76.2499999997,0,0
2015,1004552034,4552034,Purse Seine Small Pelagics,2355,196,0,84,0,3306.3166666672964,848.5833333332005,0,0
2014,1004556677,4556677,Stick-Held lift net,1540,69,0,20,0,1563.825,132.49166666669998,0,0
2016,1040512743,40512743,Purse Seine Small Pelagics,2034,93,0,5,0,1978.7416666719,10.8749999999,0,0
2014,1000124161,124161,Fish net/dragnet,3037,68,0,48,0,1463.7416666660997,591.8083333338997,0,0
2014,1004965269,4965269,Longline Tuna,1618,75,68,47,47,1618.2833333331992,577.0083333333,1477.9249999997996,577.0083333333
2014,1004559909,4559909,Purse Seine Small Pelagics,3053,156,0,65,0,3057.9999999996,464.06666666660016,0,0
2014,1004575844,4575844,Stick-Held lift net,1973,115,0,77,0,2304.983333332998,1275.5166666664984,0,0
2016,1004957438,4957438,Purse Seine Big Pelagics with one boat,2477,110,83,62,62,2478.5749999999985,511.94999999999993,1876.8083333333993,509.95833333329995
2016,1004965264,4965264,Purse Seine Small Pelagics,936,46,0,11,0,935.0249999999,90.5,0,0
2015,1000043934,43934,Longline Tuna,2941,56,50,37,37,1303.2083333337002,420.7916666665,1160.1916666665993,420.7916666665
2015,1000099502,99502,Purse Seine Small Pelagics,4705,111,0,79,0,2337.4000000013,761.3249999998994,0,0
2014,1004556753,4556753,Purse Seine Small Pelagics,2355,111,0,70,0,2327.124999999898,577.7333333330002,0,0
2016,1000125325,125325,Purse Seine Small Pelagics,1944,62,0,18,0,1266.5916666661988,124.8083333335,0,0
2016,1040516519,40516519,Oceanic gillnet,1445,64,0,37,0,1417.1833333346005,457.4666666674,0,0
2015,1004952214,4952214,Longline Tuna,682,42,1,14,0,698.8750000008,156.8000000004,0.5,0
2016,1004816210,4816210,Longline Tuna,1716,88,34,45,11,1766.3999999999999,184.9833333334,598.5083333331,38.475000000099996
2016,1031072312,31072312,Purse Seine Small Pelagics,2612,128,0,44,0,2699.2083333339992,437.8666666669,0,0
2016,1004548780,4548780,Purse Seine Small Pelagics,307,18,0,3,0,342.8166666665001,37.4916666666,0,0
2014,1004633653,4633653,Longline Tuna,614,43,21,1,1,705.7083333334002,11.966666666699998,250.45833333339988,11.966666666699998
2016,1000065163,65163,Purse Seine Big Pelagics with one boat,713,15,8,9,6,333.3500000002002,70.5666666664,172.87499999969987,67.99166666640001
2016,1004570439,4570439,Purse Seine Big Pelagics with one boat,471,27,0,13,0,436.9249999996001,184.60833333349998,0,0
2014,1004554374,4554374,Stick-Held lift net,226,24,0,2,0,238.58333333289988,8.9833333333,0,0
2014,1004537523,4537523,Purse Seine Small Pelagics,1278,83,0,35,0,1633.4666666640005,313.4166666657001,0,0
2016,1031121703,31121703,Pole-and-line,247,32,0,3,0,242.26666666660003,3,0,0
2016,1004491021,4491021,Purse Seine Big Pelagics with one boat,98,8,0,2,0,97.2583333335,33.5500000001,0,0
2014,1000110030,110030,Purse Seine Small Pelagics,88,4,0,1,0,76.5833333333,12,0,0
2016,1004611024,4611024,Oceanic gillnet,627,35,0,11,0,621.9666666666001,210.5,0,0
2016,1000065143,65143,Purse Seine Small Pelagics,102,5,0,1,0,51.22500000040001,9.716666666699998,0,0
2015,1040409790,40409790,Purse Seine Small Pelagics,138,9,0,1,0,127.65833333290001,1.3666666667,0,0
2015,1004547315,4547315,Purse Seine Big Pelagics with one boat,181548,332,202,256,171,6111.741665502615,2916.2583327446036,3299.6499993876027,1611.3166663369984
2014,1004908173,4908173,Oceanic gillnet,3603,167,0,88,0,3111.7333333319,1341.8333333323997,0,0
2014,1004574392,4574392,Purse Seine Small Pelagics,39613,262,0,131,0,5133.066666516397,1072.024999966501,0,0
2014,1000125333,125333,Purse Seine Small Pelagics,1744,62,0,26,0,978.6500000001002,149.98333333309998,0,0
2015,1004965256,4965256,Squid hooking,8438,313,0,68,0,7210.066666669399,567.2833333329999,0,0
2015,1000110105,110105,Purse Seine Small Pelagics,9396,229,0,95,0,5054.199999999899,874.874999999,0,0
2015,1004908172,4908172,Purse Seine Small Pelagics,1450,150,0,30,0,2384.4416666659968,179.50833333309998,0,0
2014,1000110006,110006,Purse Seine Small Pelagics,6668,168,0,68,0,3222.900000000796,639.2916666664992,0,0
2016,1004511087,4511087,Purse Seine Big Pelagics with one boat,5837,270,5,220,3,5961.608333333297,3220.9166666667984,84.9916666667,64.50833333329999
2014,1000041912,41912,Purse Seine Small Pelagics,10587,267,0,157,0,5314.816666661896,1696.3499999994015,0,0
2015,1004696266,4696266,Purse Seine Small Pelagics,1421,115,0,4,0,1450.666666667099,22.9083333333,0,0
2015,1000074135,74135,Purse Seine Small Pelagics,11968,267,0,150,0,6011.975000003904,1186.5500000017992,0,0
2015,1004887542,4887542,Purse Seine Small Pelagics,3988,221,0,118,0,4332.050000000296,1113.2166666675005,0,0
2015,1004614852,4614852,Oceanic gillnet,2221,246,0,72,0,4190.216666668398,622.6750000001998,0,0
2016,1040408411,40408411,Purse Seine Small Pelagics,3086,200,0,2,0,4454.674999990804,6,0,0
2014,1004956399,4956399,Squid hooking,7051,320,0,116,0,7075.424999999207,864.1249999996008,0,0
2015,1004956268,4956268,Squid hooking,3996,235,0,29,0,4652.999999999498,234.39166666659992,0,0
2016,1040512708,40512708,Purse Seine Small Pelagics,5229,229,0,37,0,5092.833333334605,256.8666666667001,0,0
2015,1000074017,74017,Purse Seine Small Pelagics,7198,154,0,100,0,3389.2500000004966,999.2750000006001,0,0
2016,1000123798,123798,Purse Seine Big Pelagics with one boat,10714,227,189,111,106,5179.8916666675,1223.1500000006988,4349.5249999995995,1163.300000000399
2015,1004521465,4521465,Squid hooking,5718,243,0,71,0,5564.400000000394,588.7666666660006,0,0
2015,1004633650,4633650,Longline Tuna,4161,195,52,122,34,4234.141666666199,1074.7750000002998,1116.4583333332998,376.5083333333001
2014,1004935240,4935240,Fish net/dragnet,4319,203,0,130,0,4376.333333333502,1349.4833333333997,0,0
2016,1000074011,74011,Longline Tuna,19585,360,331,248,248,8333.550000004097,2530.633333336099,7686.533333337414,2530.633333336099
2016,1000065165,65165,Purse Seine Big Pelagics with one boat,12202,263,140,161,112,5831.766666670793,1756.1083333337992,2990.9833333351003,1286.5750000003993
2015,1000055269,55269,Purse Seine Big Pelagics with one boat,4161,96,80,57,57,2102.250000002802,539.5750000014997,1822.8916666690002,539.5750000014997
2016,1004666599,4666599,Purse Seine Small Pelagics,3433,144,0,20,0,1726.1083333753006,179.5750000081998,0,0
2014,1004941370,4941370,Longline Tuna,6755,281,112,136,62,6506.6083333385,766.1916666672997,2411.6250000016007,417.3666666669
2015,1000109916,109916,Oceanic gillnet,1978,49,0,32,0,950.7083333349999,491.8750000013001,0,0
2016,1004808751,4808751,Hand Line Tuna,16978,278,0,96,0,5408.400000175703,1004.616666671299,0,0
2014,1000073975,73975,Purse Seine Big Pelagics with one boat,11814,238,207,156,153,5398.241666668897,1998.1333333351993,4768.858333335293,1964.4416666687998
2016,1004521497,4521497,Squid hooking,7952,347,0,183,0,7882.2750000005935,1987.2499999999998,0,0
