transmitter_no,shipname,begin_date,end_date,registered_gear_type,length,width,num_messages,date_first_broadcast,date_last_broadcast,registered_fishing_region
40408979,KM Baruna Nusantara II,3/21/2016 0:00:00,2/20/2017 0:00:00,Stick-Held lift net,22.32,5.86,12088,1/4/2016 7:04:00,1/12/2017 16:57:00,711
40408980,HARAPAN JAYA - 28,10/28/2016 0:00:00,10/27/2017 0:00:00,Longline Tuna,21.5,5,1075,8/22/2016 0:23:00,6/20/2017 22:30:00,"572, 573"
40408981,KM Anugerah Laut,5/21/2016 0:00:00,5/20/2017 0:00:00,Stick-Held lift net,19.44,5.52,16303,12/10/2015 8:33:00,6/17/2017 7:03:00,"712, 711"
40408982,PULAU BATAM,4/27/2016 0:00:00,4/26/2017 0:00:00,Transporter,20.08,6,14197,2/25/2016 2:16:00,6/20/2017 23:48:00,
40408983,KM Hasil Laut - 22,3/13/2016 0:00:00,3/12/2017 0:00:00,Stick-Held lift net,18.15,5.2,2,12/10/2015 7:57:00,12/10/2015 8:16:00,711
40408985,JAYA SAMUDERA,6/21/2016 0:00:00,6/20/2017 0:00:00,Stick-Held lift net,18.32,5.42,3495,9/5/2016 1:05:00,3/1/2017 14:28:00,711
40408986,INKA MINA 505,9/9/2016 0:00:00,9/8/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",24.85,5.22,602,11/10/2016 10:15:00,3/23/2017 0:38:00,"715, 713,715, 713"
40408987,WULANDARI - I,6/9/2017 0:00:00,6/8/2018 0:00:00,Purse Seine Small Pelagics,27.85,7.1,16,6/20/2017 8:39:00,6/20/2017 23:39:00,571
40409264,CORSICA,4/13/2016 0:00:00,4/12/2017 0:00:00,Lampara Seine Nets,23.94,6.88,923,2/21/2017 0:42:00,4/13/2017 11:04:00,572
40409264,KM Corsica,4/13/2016 0:00:00,4/12/2017 0:00:00,Purse Seine Small Pelagics,23.94,6.88,3564,12/10/2015 6:38:00,2/20/2017 15:41:00,572
40409265,BAHAGIA BARU,10/23/2016 0:00:00,10/22/2017 0:00:00,Stick-Held lift net,20.84,6,4365,9/13/2016 0:59:00,6/20/2017 23:04:00,711
40409266,KARYA JAYA,3/1/2017 0:00:00,2/28/2018 0:00:00,Lampara Seine Nets,23.66,7.56,220,2/23/2017 4:20:00,3/23/2017 0:09:00,713
40409267,DULY WIJAYA II,11/28/2016 0:00:00,11/27/2017 0:00:00,Stick-Held lift net,21.02,6.2,348,10/24/2016 0:08:00,3/21/2017 5:25:00,711
40409268,PERMAI TIMUR - 6,1/22/2017 0:00:00,1/21/2018 0:00:00,Stick-Held lift net,21.82,6.53,272,2/7/2017 8:28:00,6/20/2017 23:49:00,711
40409269,TANJUNG PERMAI - A1,9/23/2016 0:00:00,9/22/2017 0:00:00,Purse Seine Big Pelagics with one boat,24.92,9.64,4327,10/20/2016 5:43:00,6/20/2017 23:31:00,"572, 573"
40409270,40409270,4/23/2016 0:00:00,4/22/2017 0:00:00,Stick-Held lift net,21.58,4.42,1,2/18/2015 4:25:00,2/18/2015 4:25:00,711
40409271,ANGELINA JAYA,12/17/2016 0:00:00,12/16/2017 0:00:00,Purse Seine Big Pelagics with one boat,22.3,6.75,450,12/14/2016 1:15:00,5/30/2017 1:02:00,"572, 573"
40409272,LAUTAN PAHALA,6/9/2017 0:00:00,6/8/2018 0:00:00,Squid hooking,23.09,7.55,112,6/16/2017 8:25:00,6/20/2017 23:30:00,718
40409276,AGUNG MAKMUR-78,7/20/2016 0:00:00,7/19/2017 0:00:00,Squid hooking,21.28,5.66,5448,9/13/2016 0:26:00,6/20/2017 23:07:00,718
40409340,STARINDO JAYA MAJU,2/20/2017 0:00:00,2/19/2018 0:00:00,Oceanic gillnet,19.2,6.9,2038,12/14/2016 0:07:00,3/23/2017 0:03:00,718
40409341,KM Anugrah I,5/21/2016 0:00:00,5/20/2017 0:00:00,Stick-Held lift net,19.64,5.52,8819,12/10/2015 7:19:00,3/27/2017 16:34:00,"712, 711"
40409342,KM Harapan Jaya IV,8/20/2016 0:00:00,8/19/2017 0:00:00,Stick-Held lift net,5,1,4482,1/5/2016 1:57:00,12/13/2016 23:18:00,711
40409342,HARAPAN JAYA - IV,8/20/2016 0:00:00,8/19/2017 0:00:00,Stick-Held lift net,17.22,5.02,605,12/14/2016 0:01:00,2/8/2017 8:47:00,711
40409569,MINA HARAPAN JAYA,9/22/2016 0:00:00,9/21/2017 0:00:00,Squid hooking,26.04,7.3,3633,9/28/2016 3:48:00,6/16/2017 10:08:00,718
40409570,MANDIRI-18,2/23/2017 0:00:00,2/22/2018 0:00:00,Stick-Held lift net,23,6.5,998,3/6/2017 4:26:00,6/20/2017 23:49:00,711
40409571,KM Alam Samudera Jaya ??? 18,3/31/2016 0:00:00,3/30/2017 0:00:00,Stick-Held lift net,23,6.1,7116,12/10/2015 6:56:00,6/18/2017 20:22:00,711
40409573,40409573,3/2/2015 0:00:00,3/1/2016 0:00:00,Stick-Held lift net,23.7,6.1,1,5/21/2015 19:47:00,5/21/2015 19:47:00,711
40409574,MULIA 168,3/13/2016 0:00:00,3/12/2017 0:00:00,Stick-Held lift net,18.3,5.15,5974,12/10/2015 7:13:00,6/15/2017 9:45:00,711
40409575,40409575,1/12/2016 0:00:00,3/3/2016 0:00:00,Purse Seine Small Pelagics,20.66,5.55,1,7/17/2015 2:02:00,7/17/2015 2:02:00,"572, 573"
40409576,NABINE,12/20/2016 0:00:00,12/19/2017 0:00:00,Longline Tuna,20.2,5.47,1098,1/8/2017 8:06:00,3/24/2017 16:17:00,"572, 573"
40409577,40409577,10/23/2015 0:00:00,10/22/2016 0:00:00,Squid hooking,24.84,6.6,1,10/31/2014 20:56:00,10/31/2014 20:56:00,718
40409578,NUSANTARA JAYA 8,11/26/2016 0:00:00,11/25/2017 0:00:00,Pole-and-line,27.98,5.3,2774,12/1/2016 4:52:00,6/20/2017 23:23:00,"715, 716"
40409579,JAYA BITUNG 89,3/26/2017 0:00:00,3/25/2018 0:00:00,Pole-and-line,20.41,5.6,2166,3/22/2017 5:47:00,6/20/2017 23:14:00,"715, 716"
40409581,KM Karunia - 3,4/29/2015 0:00:00,4/28/2016 0:00:00,Pole-and-line,26.83,4.85,116,12/10/2015 10:13:00,1/6/2016 12:58:00,"715, 716"
40409585,VICTORIA - 03,5/19/2016 0:00:00,5/18/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",22.25,4.8,5302,10/12/2016 10:09:00,6/20/2017 23:41:00,"715, 716,715, 716"
40409586,SAHABAT NUSANTARA,12/5/2014 0:00:00,12/4/2015 0:00:00,Hand Line Tuna,22.63,4.5,1536,1/25/2017 16:07:00,6/20/2017 23:42:00,"715, 716"
40409587,TIBERIAS 3,6/18/2016 0:00:00,6/17/2017 0:00:00,Purse Seine Big Pelagics with one boat,25.15,5,8544,1/5/2016 5:43:00,6/20/2017 23:11:00,"716, 717"
40409595,JASA IBU,11/25/2016 0:00:00,11/24/2017 0:00:00,Stick-Held lift net,22.55,6.6,3069,12/8/2016 2:39:00,6/16/2017 5:57:00,711
40409596,PUTRA LEO WIBOWO,1/3/2016 0:00:00,1/2/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",19.8,7.42,9365,1/23/2016 2:15:00,6/15/2017 3:23:00,"713,713"
40409597,GABUNGAN JAYA MULYA,4/22/2016 0:00:00,4/21/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",26.54,7.25,1859,10/17/2016 6:22:00,3/31/2017 23:31:00,"713, 712,713, 712"
40409599,SINAR TERANG,3/31/2016 0:00:00,3/30/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",24.38,7.65,5857,1/8/2016 1:39:00,3/27/2017 0:27:00,"718,718"
40409600,SARI MINA MAKMUR,6/30/2016 0:00:00,6/29/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",18,7,7824,12/10/2015 7:21:00,3/23/2017 0:22:00,"718,718"
40409601,MINA JAYA SAMUDRA,12/1/2016 0:00:00,11/30/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",19.1,7.12,776,1/17/2017 10:09:00,5/27/2017 13:01:00,"713, 712,713, 712"
40409602,KM Feru Ardana,1/13/2016 0:00:00,1/12/2017 0:00:00,Purse Seine Small Pelagics,16.95,6.5,3898,12/10/2015 7:25:00,10/28/2016 1:38:00,713
40409603,ADI SURYA,1/13/2017 0:00:00,1/12/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",19.11,7.33,2049,1/10/2017 6:47:00,6/20/2017 23:45:00,"713, 712,713, 712"
40409604,KMJasa Mina Makmur,9/11/2016 0:00:00,9/10/2017 0:00:00,Purse Seine Small Pelagics,24.87,6.75,7615,1/4/2016 7:39:00,6/20/2017 23:20:00,"712, 713"
40409604,JASA MINA MAKMUR,9/11/2016 0:00:00,9/10/2017 0:00:00,Lampara Seine Nets,24.87,6.75,46,3/22/2017 1:16:00,4/27/2017 23:45:00,"712, 713"
40409605,MIOS INDAH,10/26/2016 0:00:00,10/25/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",26.6,7.6,5620,8/29/2016 0:06:00,6/20/2017 23:51:00,"713, 712,713, 712"
40409606,TUNAS MULYA I,2/7/2017 0:00:00,2/6/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",17.8,7.3,3171,11/29/2016 0:02:00,6/19/2017 2:11:00,"712, 713,712, 713"
40409607,MINA SAMUDRA - A,9/16/2016 0:00:00,9/15/2017 0:00:00,Purse Seine Big Pelagics with one boat,27.28,7.2,3688,10/9/2016 3:44:00,6/20/2017 23:24:00,573
40409608,HARAPAN BENJINA JAYA,5/19/2016 0:00:00,5/18/2017 0:00:00,Transporter,28.6,8.3,6381,8/3/2016 7:32:00,6/14/2017 7:51:00,
40409609,SABANG,6/27/2016 0:00:00,6/26/2017 0:00:00,Stick-Held lift net,25.5,5.3,7579,1/4/2016 7:01:00,5/21/2017 23:10:00,711
40409610,KM Harapan Jaya XXXIII,3/4/2016 0:00:00,3/3/2017 0:00:00,Purse Seine Small Pelagics,21,5.7,4147,12/10/2015 6:45:00,9/4/2016 23:11:00,711
40409610,HARAPAN JAYA - XXXIII,3/4/2016 0:00:00,3/3/2017 0:00:00,Purse Seine Small Pelagics,21,5.7,1298,9/5/2016 0:10:00,10/27/2016 10:56:00,713
40409611,SARI LAUT,2/3/2017 0:00:00,2/2/2018 0:00:00,Stick-Held lift net,20.9,6.35,1236,12/14/2016 0:19:00,6/18/2017 18:55:00,"711, 712"
40409613,KM Bintang Terang,2/9/2016 0:00:00,2/8/2017 0:00:00,Purse Seine Small Pelagics,6,2,4799,1/4/2016 7:36:00,12/13/2016 9:10:00,572
40409613,BINTANG TERANG,2/9/2016 0:00:00,2/8/2017 0:00:00,Purse Seine Small Pelagics,23.8,6.53,855,12/18/2016 5:42:00,2/8/2017 10:22:00,572
40409614,SRI RAHAYU,3/23/2016 0:00:00,3/22/2017 0:00:00,Transporter,23.84,7.46,7400,12/10/2015 6:59:00,2/9/2017 16:34:00,
40409675,ALONG DAME,12/23/2016 0:00:00,12/22/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",19.95,6.63,1470,12/19/2016 5:19:00,3/23/2017 0:43:00,"711,711"
40409676,KARYA JAYA - 2,1/30/2016 0:00:00,1/29/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",16.95,6.48,3881,4/26/2016 8:28:00,4/18/2017 15:20:00,"711,711"
40409677,KM Cahaya Bintang Surya,1/20/2016 0:00:00,1/19/2017 0:00:00,Purse Seine Big Pelagics with one boat,28.01,8.07,7290,12/10/2015 7:06:00,3/22/2017 23:57:00,573
40409678,HASIL  LAUT,3/29/2017 0:00:00,3/28/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",15.5,5.5,1238,2/21/2017 0:37:00,6/19/2017 11:08:00,"713,713"
40409679,BINTANG MAS PERMATA,3/19/2017 0:00:00,3/18/2018 0:00:00,"Lampara Seine Nets,Purse Seine Small Pelagics",19.55,5.8,755,2/21/2017 0:12:00,5/12/2017 10:09:00,"711, 712,711, 712"
40409680,40409680,4/21/2016 0:00:00,4/20/2017 0:00:00,Purse Seine Small Pelagics,6.38,2.2,99,12/10/2015 5:43:00,5/2/2016 3:05:00,713
40409681,TUNAS MULYA,8/14/2016 0:00:00,8/13/2017 0:00:00,"Purse Seine Small Pelagics,Purse Seine Small Pelagics,Lampara Seine Nets",13.4,4.4,10732,1/4/2016 7:57:00,6/20/2017 23:15:00,"713, 712,713, 712,713, 712"
40409682,NIA JAYA,12/20/2016 0:00:00,12/19/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",17.95,6.45,1941,10/24/2016 0:24:00,5/8/2017 13:10:00,"712, 713,712, 713"
40409683,SETIA JAYA MAKMUR,2/3/2017 0:00:00,2/2/2018 0:00:00,Purse Seine Big Pelagics with one boat,29.07,8.12,3602,12/14/2016 0:28:00,6/20/2017 23:11:00,573
40409684,40409684,10/14/2014 0:00:00,10/13/2015 0:00:00,Purse Seine Small Pelagics,22.02,6.4,1,11/21/2015 0:45:00,11/21/2015 0:45:00,572
40409685,40409685,9/29/2014 0:00:00,7/10/2015 0:00:00,Fish net/dragnet,43.2,7.6,1,5/27/2015 3:50:00,5/27/2015 3:50:00,718
40409686,40409686,9/29/2014 0:00:00,7/10/2015 0:00:00,Fish net/dragnet,43.2,7.6,1,5/27/2015 3:42:00,5/27/2015 3:42:00,718
40409689,INKA MINA - 276,4/30/2017 0:00:00,4/29/2018 0:00:00,Pole-and-line,19.9,4.13,338,4/28/2017 0:38:00,6/13/2017 6:41:00,"715, 716"
40409690,INKA MINA - 278,4/30/2017 0:00:00,4/29/2018 0:00:00,Pole-and-line,19.9,4.13,157,6/13/2017 2:24:00,6/14/2017 0:36:00,"715, 716"
40409691,INKA MINA - 283,4/30/2016 0:00:00,4/29/2017 0:00:00,Pole-and-line,19.9,4.13,1482,3/30/2016 7:37:00,11/20/2016 16:16:00,"715, 716"
40409692,INKA MINA - 518,4/1/2017 0:00:00,3/31/2018 0:00:00,Pole-and-line,19.9,4.25,365,4/21/2017 1:46:00,5/30/2017 16:38:00,"715, 716"
40409693,MAKMUR JAYA - 78,3/18/2017 0:00:00,3/17/2018 0:00:00,Purse Seine Small Pelagics,20.7,5.15,70,1/17/2017 20:46:00,1/20/2017 14:59:00,711
40409694,SUMBER BUANA - 35,9/1/2016 0:00:00,8/31/2017 0:00:00,Stick-Held lift net,20.25,6.4,4538,9/16/2016 6:12:00,6/13/2017 1:52:00,711
40409706,AGUNG MAKMUR - 168,4/19/2017 0:00:00,4/18/2018 0:00:00,Squid hooking,24.5,6.2,523,5/30/2017 6:53:00,6/20/2017 23:44:00,718
40409707,KILAT MAJU JAYA XI,3/3/2017 0:00:00,3/2/2018 0:00:00,Stick-Held lift net,21.5,5.7,1060,4/16/2017 8:03:00,6/20/2017 23:48:00,711
40409709,JAYA SAMUDERA,1/22/2017 0:00:00,1/21/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",20.08,6.02,2262,10/24/2016 0:56:00,6/12/2017 23:42:00,"711,711"
40409711,INKA MINA - 519,11/9/2015 0:00:00,11/8/2016 0:00:00,Pole-and-line,19.9,4.25,2599,6/1/2016 9:55:00,10/4/2016 19:32:00,"715, 716"
40409712,INKA MINA - 520,11/9/2016 0:00:00,11/8/2017 0:00:00,Pole-and-line,19.9,4.25,411,5/31/2017 1:50:00,6/19/2017 23:34:00,"715, 716"
40409713,INKA MINA - 521,11/9/2012 0:00:00,11/8/2013 0:00:00,Pole-and-line,19.9,4.25,5371,8/10/2016 21:33:00,6/20/2017 19:41:00,"715, 716"
40409714,SOYO TAMBAH BERKAH,1/29/2017 0:00:00,1/28/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",18.1,6.75,4280,12/14/2016 0:16:00,6/20/2017 23:03:00,"713, 712,713, 712"
40409715,PUTRA LEO EXPRES,12/11/2016 0:00:00,12/10/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",17.65,6.55,4462,10/24/2016 10:57:00,6/18/2017 22:19:00,"713, 712,713, 712"
40409789,JASA MINA PERKASA,6/24/2016 0:00:00,6/23/2017 0:00:00,Lampara Seine Nets,21.25,6.55,1137,2/21/2017 14:08:00,4/27/2017 23:07:00,"712, 713"
40409789,KM Jasa Mina Perkasa,6/24/2016 0:00:00,6/23/2017 0:00:00,Purse Seine Small Pelagics,21.25,6.55,6961,12/10/2015 6:53:00,6/11/2017 7:52:00,"712, 713"
40409790,SINAR LAUT,6/17/2016 0:00:00,6/16/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",22.3,6.55,6165,9/5/2016 0:17:00,6/20/2017 23:23:00,"712, 713,712, 713"
40409791,CAHAYA MAKMUR,11/17/2016 0:00:00,11/16/2017 0:00:00,"Lampara Seine Nets,Purse Seine Small Pelagics",25,7.65,826,3/22/2017 0:59:00,5/22/2017 9:08:00,"718,718"
40409792,SINAR MANDIRI - 01,3/19/2016 0:00:00,3/18/2017 0:00:00,Purse Seine Small Pelagics,21.5,6.75,8575,12/10/2015 6:41:00,2/20/2017 8:55:00,"712, 713"
40409793,KM Bintang Mas Union,6/30/2016 0:00:00,6/29/2017 0:00:00,Purse Seine Small Pelagics,21.86,6.72,7983,1/4/2016 7:35:00,6/20/2017 23:02:00,"713, 712"
40409793,BINTANG MAS UNION,6/30/2016 0:00:00,6/29/2017 0:00:00,Lampara Seine Nets,21.86,6.72,1065,2/21/2017 0:57:00,4/27/2017 23:03:00,"713, 712"
40409794,BAHTERA LAJU,6/21/2016 0:00:00,6/20/2017 0:00:00,Lampara Seine Nets,18.6,6.03,1275,2/21/2017 0:08:00,4/27/2017 23:55:00,713
40409794,KM WAHYU SAMUDRA,6/21/2016 0:00:00,6/20/2017 0:00:00,Purse Seine Small Pelagics,18.6,6.03,7873,1/4/2016 7:23:00,6/20/2017 23:28:00,713
40409795,JALA MINA HIDAYAH,5/18/2017 0:00:00,5/17/2018 0:00:00,Purse Seine Small Pelagics,23.5,7.5,740,5/16/2017 0:24:00,6/20/2017 23:19:00,718
40409796,SIDO MULYO - 05,2/3/2017 0:00:00,2/2/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",24.45,8.35,3565,12/14/2016 0:34:00,6/20/2017 8:39:00,"718,718"
40409797,MULIA - 26,9/2/2016 0:00:00,9/1/2017 0:00:00,Stick-Held lift net,22.35,5.71,158,9/20/2016 2:45:00,12/19/2016 14:58:00,711
40409798,MARCEL JAYA - 26,6/3/2016 0:00:00,6/2/2017 0:00:00,Purse Seine Big Pelagics with one boat,26.4,7.4,9136,2/2/2016 1:15:00,5/8/2017 21:14:00,"572, 573"
40409799,ANDIKA SAMUDRA,11/5/2016 0:00:00,11/4/2017 0:00:00,Stick-Held lift net,22.66,6.44,198,11/29/2016 3:36:00,5/5/2017 5:43:00,711
40409800,INKA MINA 522,2/12/2017 0:00:00,2/11/2018 0:00:00,Pole-and-line,19.9,4.25,1481,1/26/2017 3:08:00,6/20/2017 23:10:00,"715, 716"
40409801,INKA MINA 540,4/1/2017 0:00:00,3/31/2018 0:00:00,Pole-and-line,19.9,4.25,549,5/23/2017 4:29:00,6/20/2017 23:31:00,"715, 716"
40409803,PELITA SEJATI 18,2/11/2017 0:00:00,2/10/2018 0:00:00,Lampara Seine Nets,20.4,6.5,332,2/23/2017 9:00:00,3/9/2017 1:08:00,711
40409804,KERIS JAYA - I,2/12/2016 0:00:00,2/11/2017 0:00:00,Stick-Held lift net,20.6,5.6,221,9/28/2016 6:00:00,2/16/2017 16:00:00,711
40409807,KM Arta Mina Jaya II,6/29/2016 0:00:00,6/28/2017 0:00:00,Basic longline,19.63,5.48,8264,1/4/2016 7:40:00,5/25/2017 4:10:00,"718, 715"
40409808,REJEKI MELIMPAH - 1,7/20/2016 0:00:00,7/19/2017 0:00:00,Purse Seine Big Pelagics with one boat,25.79,6.55,1480,12/14/2016 0:29:00,2/19/2017 16:52:00,"572, 573"
40409808,CALVIN III,7/20/2016 0:00:00,7/19/2017 0:00:00,Lampara Seine Nets,21.72,6.03,1,3/22/2017 3:49:00,3/22/2017 3:49:00,"572, 573"
40409809,BANDAR NELAYAN IIA,10/6/2016 0:00:00,10/5/2017 0:00:00,Oceanic gillnet,22.04,5.98,1341,10/18/2016 5:04:00,4/17/2017 7:00:00,718
40409810,TANJUNG PERMAI - A,12/8/2016 0:00:00,12/7/2017 0:00:00,"Lampara Seine Nets,Purse Seine Small Pelagics",25.46,6.92,1801,3/3/2017 7:10:00,6/20/2017 23:12:00,"572, 573,572, 573"
40409811,DEWATA TIMUR 1,10/14/2016 0:00:00,10/13/2017 0:00:00,Longline Tuna,23.86,5.82,2189,9/20/2016 0:13:00,6/20/2017 23:16:00,572
40409812,HOKI SAMUDERA - 08,3/19/2017 0:00:00,3/18/2018 0:00:00,Longline Tuna,21.38,6.25,1121,12/14/2016 0:54:00,4/21/2017 9:00:00,"572, 573"
40409813,TRI JAYA 12,1/26/2017 0:00:00,1/25/2018 0:00:00,Purse Seine Big Pelagics with one boat,26.73,8.05,4743,10/24/2016 0:02:00,6/20/2017 23:21:00,"572, 573"
40409814,PERMAI TIMUR - 3,6/15/2016 0:00:00,6/14/2017 0:00:00,Stick-Held lift net,20.66,5.7,6836,1/4/2016 7:42:00,2/27/2017 8:22:00,711
40409815,40409815,9/29/2014 0:00:00,7/10/2015 0:00:00,Fish net/dragnet,43.2,7.6,1,5/27/2015 4:06:00,5/27/2015 4:06:00,718
40409872,40409872,9/29/2014 0:00:00,7/10/2015 0:00:00,Fish net/dragnet,43.2,7.6,1,5/27/2015 3:35:00,5/27/2015 3:35:00,718
40409873,KM Hansen 11,9/29/2014 0:00:00,7/10/2015 0:00:00,Fish net/dragnet,43.2,7.6,1,10/21/2014 5:04:00,10/21/2014 5:04:00,718
40409874,40409874,9/29/2014 0:00:00,7/10/2015 0:00:00,Fish net/dragnet,43.2,7.6,1,5/27/2015 4:31:00,5/27/2015 4:31:00,718
40409875,KM Inka Mina 282,5/4/2015 0:00:00,5/3/2016 0:00:00,Pole-and-line,19.9,4.13,257,1/8/2016 5:48:00,2/4/2016 12:05:00,"715, 716"
40409926,KM Inka Mina - 285,12/3/2014 0:00:00,12/2/2015 0:00:00,Pole-and-line,19.9,4.13,5,12/10/2015 6:37:00,12/10/2015 10:37:00,"715, 716"
40409927,ANUGERAH 28,11/21/2016 0:00:00,11/20/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",19.23,6.32,4085,9/20/2016 0:50:00,6/20/2017 23:40:00,"711, 571,711, 571"
40409928,40409928,3/17/2016 0:00:00,3/16/2017 0:00:00,Purse Seine Small Pelagics,24.13,7.81,1,1/29/2015 17:57:00,1/29/2015 17:57:00,"712, 713"
40409931,PERMAI TIMUR - II,3/29/2016 0:00:00,3/28/2017 0:00:00,Stick-Held lift net,20,5.7,9290,12/10/2015 7:15:00,3/29/2017 3:34:00,711
40409932,SEJATI JAYA ,12/1/2016 0:00:00,11/30/2017 0:00:00,Stick-Held lift net,18.68,5.12,3869,11/29/2016 0:54:00,6/20/2017 23:47:00,711
40409940,FAJAR  MULYA,1/27/2017 0:00:00,1/26/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",20.18,6,4311,12/14/2016 0:21:00,6/20/2017 23:07:00,"712, 713,712, 713"
40409941,KM Inka Mina â 280,5/5/2016 0:00:00,5/4/2017 0:00:00,Pole-and-line,0,4.13,1431,1/6/2016 8:54:00,12/8/2016 20:20:00,"715, 716"
40409941,INKA MINA - 280,5/5/2016 0:00:00,5/4/2017 0:00:00,Pole-and-line,19.9,4.13,826,12/16/2016 21:33:00,3/22/2017 7:41:00,"715, 716"
40409942,40409942,3/21/2015 0:00:00,3/20/2016 0:00:00,Transporter,25.46,7,1,8/16/2015 19:08:00,8/16/2015 19:08:00,
40409961,BINTANG SUMBER REJEKI,6/16/2017 0:00:00,6/15/2018 0:00:00,Cast Nets,24.8,6.65,7,6/20/2017 4:42:00,6/20/2017 10:42:00,711
40409974,BINTANG FORTUNA - I,3/15/2017 0:00:00,3/14/2018 0:00:00,Stick-Held lift net,17,5.4,165,3/22/2017 3:25:00,6/20/2017 23:56:00,711
40409975,CITRA NUSANTARA 10,8/25/2015 0:00:00,8/24/2016 0:00:00,Stick-Held lift net,21.46,5.9,360,2/19/2016 14:02:00,11/7/2016 3:10:00,711
40409976,GOLD STAR,2/8/2017 0:00:00,2/7/2018 0:00:00,Stick-Held lift net,19.85,4.85,68,3/7/2017 7:43:00,3/23/2017 0:18:00,711
40409996,EDO SEHATI,10/12/2016 0:00:00,10/11/2017 0:00:00,Stick-Held lift net,21.46,6.2,5447,10/24/2016 0:39:00,6/16/2017 18:25:00,"718, 715"
40510035,NANDO JAYA - 5,11/25/2016 0:00:00,11/24/2017 0:00:00,Stick-Held lift net,22.5,4.36,2307,10/24/2016 0:11:00,4/1/2017 7:59:00,711
40510036,HARAPAN JAYA - I,5/27/2017 0:00:00,5/26/2018 0:00:00,Stick-Held lift net,22.85,6.75,363,3/22/2017 2:15:00,4/6/2017 5:52:00,711
40510037,KARYA LAUTAN KIRANA 1,9/11/2016 0:00:00,9/10/2017 0:00:00,Stick-Held lift net,23.2,7.6,4768,9/13/2016 0:39:00,4/17/2017 15:38:00,"718, 715"
40510038,KM Dynasti Makmur,5/22/2016 0:00:00,5/21/2017 0:00:00,Stick-Held lift net,18,5.42,9392,12/10/2015 6:56:00,6/5/2017 13:20:00,711
40510039,KAWAN BARU,3/21/2016 0:00:00,3/20/2017 0:00:00,Lampara Seine Nets,22,6.5,452,2/21/2017 0:28:00,3/24/2017 17:49:00,"712, 711"
40510039,KM Kawan Baru,3/21/2016 0:00:00,3/20/2017 0:00:00,Purse Seine Small Pelagics,22,6.5,5492,12/10/2015 6:58:00,2/20/2017 16:33:00,"712, 711"
40510049,RUKUN ARTA SENTOSA - 4.A,10/8/2016 0:00:00,10/7/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",24.9,7.6,4844,8/30/2016 22:45:00,5/24/2017 1:03:00,"713, 712,713, 712"
40510050,BINTANG MAS TERANG,3/24/2017 0:00:00,3/23/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",25,9.1,1313,4/5/2017 6:51:00,6/19/2017 1:54:00,"718,718"
40510051,SIDO TAMBAH MULYA,1/28/2017 0:00:00,1/27/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",19,6.8,2846,11/29/2016 0:13:00,4/12/2017 7:39:00,"713, 712,713, 712"
40510052,SIDO TAMBAH AGUNG,1/28/2017 0:00:00,1/27/2018 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",22.3,7.56,1250,12/14/2016 0:50:00,3/9/2017 3:01:00,"713, 712,713, 712"
40510053,LANCAR JAYA PERKASA,11/14/2016 0:00:00,11/13/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",17,6.35,2601,9/20/2016 0:08:00,6/8/2017 1:51:00,"713, 712,713, 712"
40510094,WILDA JAYA BARU - 1,6/15/2016 0:00:00,6/14/2017 0:00:00,"Purse Seine Small Pelagics,Lampara Seine Nets",16.8,6.68,5740,9/17/2016 3:25:00,6/20/2017 23:10:00,"712, 713,712, 713"
40510096,KM FajarMulya,6/13/2016 0:00:00,6/12/2017 0:00:00,Purse Seine Small Pelagics,23.1,7,8234,1/4/2016 7:14:00,2/20/2017 9:30:00,"713, 712"
