Transmitter No,Name,
42337,MODERN-IV,
40510620,MODERN-IV,
4664616,MT_LAUTAN_5,
4866234,MT. L SINAR,
47711,MTJ 19,
47714,MTJ 20,
65125,MTJ 21,
81352,MTJ 22,
73882,MTJ 23,
81369,MTJ 23,
116603,MTJ 25,
116604,MTJ 26,
116927,MTJ 27,
116928,MTJ 28,
116605,MTJ 30,
116606,MTJ 31,
81729,MTJ 33,
74129,MTJ 35,
102991,MTJ 38,
4572494,MUARA AGUNG,
4774078,MUARA AGUNG,
4470974,MUARA INDAH - 3,
31121693,MUARA INDAH - 6,
4565597,MUARA INDAH - I,
4470974,MUARA INDAH 3,
4727160,MUARA KENCANA INDAH - LCT,
4726195,MUARA MAS PASIFIK - LCT,
4893664,MUARAKAYANG 1,
4893665,MUARAKAYANG 2,
4893666,MUARAKAYANG 3,
4893666,MUARAKAYANG 3 (x DA JU YUAN YU),
4893667,MUARAKAYANG 5,
4893667,MUARAKAYANG 5 (x DA JU YUAN YU),
4893668,MUARAKAYANG 6,
4958117,MUDAH HASIL - 01,
4575589,MUDAH HASIL 02,
4960968,MUDAH HASIL 03,
4958118,MUDAH HASIL 06,
4958120,MUDAH HASIL 07,
42178,MUDAH HASIL 09,
4619894,MUDAH HASIL 09,
4892535,MUDAH HASIL 10,
4765317,MUDAH HASIL 11,
4556763,MUDAH HASIL 12,
4556762,MUDAH HASIL 15,
4556761,MUDAH HASIL 16,
35293,MUDAH HASIL-5,
125415,MUJI MULYA,
4600124,MUJUR BARU,
40408416,MULIA - 16,
40409797,MULIA - 26,
40408418,MULIA - 368,
368,MULIA - 6,
40408429,MULIA - 66,
4790310,MULIA 012,
40409574,MULIA 168,
40408983,MULIA 268,
26845,MULIA ANUGERAH,
126845,MULIA ANUGERAH,
4552505,MULIA BERJAYA - 03,
140122009,MULIA HATI 1,
4729530,MULIA JAYA,
40510306,MULIA JAYA - 6,
4547315,MULIA JAYA II,
4625584,MULIA KENANGA INDAH,
4552031,MULIA MAJU JAYA,
346,MULIA SAKTI,
4629772,MULIA SAKTI,
86811035814,MULIA SUKSES,
4820754,MULTI INDAH,
40408764,MULTI INDAH,
4531050,MULTI JAYA,
4.53E+11,MULTI JAYA,
4794193,MULTI MANDIRI,
40510308,MULTI SARANA INDAH - II,
4568354321,MULTI SARANA INDAH - II,
4548851,MULYA - 01,
124884,MULYA ABADI,
31085980,MULYA HATI - 02,
31085951,MULYA HATI - 03,
40408593,MULYA JATI,
4779563,MULYA JAYA,
40408414,MULYA JAYA - 36,
40408415,MULYA JAYA - 96,
45492,MULYO JATI BARU SATU,
4765853,MUMBUL JAYA ABADI,
31085989,MUMBUL JAYA ABADI,
31085989,MUMBUL JAYA ABADI [2],
4502185,MUSAMUS - I,
40408623,MUSTIKA ABADI,
4.04E+12,MUSTIKA ABADI,
4549484,MUSTIKA JAYA,
4872393,MUSTIKA REJEKI 1,
4872394,MUSTIKA REJEKI 2,
4556750,MUTIARA,
4.56E+11,MUTIARA,
87185,MUTIARA  - 11,
81528,MUTIARA  - 20,
41941,MUTIARA - 08,
87174,MUTIARA - 10,
74261,MUTIARA - 12,
81480,MUTIARA 18,
140352,MUTIARA 19,
3016,MUTIARA 36,
103016,MUTIARA 36,
3013,MUTIARA 39,
103013,MUTIARA 39,
81478,MUTIARA 9,
4631192,MUTIARA ABADI INDAH,
4.63E+11,MUTIARA ABADI INDAH,
4573726,MUTIARA ANUGRAH KENCANA,
73624,MUTIARA BAHARI - I,
4564573,MUTIARA BERLIAN,
73626,MUTIARA CAHAYA - I,
40511901,MUTIARA FAJAR - RD,
4625583,MUTIARA INDAH,
86811703452,MUTIARA JAWA INDAH,
31072289,MUTIARA JAYA MAKMUR,
40408757,MUTIARA KHATULISTIWA,
31072291,MUTIARA LAUT - 2,
4958944,MUTIARA MINA 1,
4650232,MUTIARA MINA 10,
4958942,MUTIARA MINA 10 (x PANDAN 19),
4881742,MUTIARA MINA 2,
4867756,MUTIARA MINA 3,
4684073,MUTIARA MINA 4,
57705,MUTIARA MINA 5,
4867757,MUTIARA MINA 6,
4924185,MUTIARA MINA 7,
4754704,MUTIARA MINA 8,
4924190,MUTIARA MINA 9,
109961,MUTIARA No 26,
43943,MUTIARA No. 22,
49548,MUTIARA No. 28,
43945,MUTIARA No. 38,
57261,MUTIARA NO. 99,
63384,MUTIARA NO. 99,
4828099,MUTIARA NUSANTARA I,
4800914,MUTIARA PRIMA,
86811035687,MUTIARA REZEKI,
4960960,MUTIARA SARI,
42818,MV. CHEUNG KAM WAH [1],
R/166/I/2003/C,MV. CHOKE REFFER - 3,
4954508,MV. FU YUAN YU F-91,
R/639/III/2003/C,MV. FU YUAN YU F. 30,
65134,MV. FUNG KWAI FONG,
R/2773/XI/2002/C,MV. IMG 1,
R/2773/XI/2002/C,MV. IMG 2,
R/2773/XI/2002/C,MV. IMG 3,
R/80/I/2002/C,MV. IMG 4,
R/2773/XI/2002/C,MV. IMG 5,
R/2773/XI/2002/C,MV. IMG 6,
65124,MV. LAI CHAT YAU,
R/166/I/2003/C,MV. SUTTI REEFER,
40409576,NABINE,
4634936,NAFIRI STAR,
4595031,NAGA - 168,
40510252,NAGA JAYA - III,
87254,NAGA MAS,
4575825,NAGA MAS,
4870367,NAGA MAS BARU,
495157,NAGA MAS PERKASA,
4958157,NAGA MAS PERKASA,
4616422,NAGA MAS PERKASA - 27,
4629062,NAGA MAS PERKASA - 36,
4613843,NAGA MAS PERKASA - 38,
4611015,NAGA MAS PERKASA - 89,
4498946,NAGA MAS PERKASA XV,
4542063,NAGA MAS PERKASA XVI,
4604083,NAGOYA,
140122037,NAGOYA - 2,
4679581,NAILI  -  XI,
35139,NAILI  - 01,
31070061,NAILI  - 01,
86811035706,NAILI  - XII,
55271,NAILI -  17,
31070063,NAILI - 05,
86811034998,NAILI - 23,
45577,NAILI - II,
86811034997,NAILI - IX,
4713620,NAILI - X,
86811035751,NAILI - X,
8.68E+15,NAILI - XI,
86811035746,NAILI - XIX,
55272,NAILI - XV,
73602,NAILI - XVI,
4779564,NAILI - XVI,
4960947,NAILI - XVIII,
4748744,NAILI - XX,
4954519,NAILI - XXI,
4956295,NAILI - XXII,
33542,NAILI 3,
4547689,NAILI 3,
4962009,NAILI II,
31056666,NAILI IX,
4499777,NAILI VIII,
4602945,NAKAVIOTA,
40408912,NANDO JAYA,
40512311,NANDO JAYA - 02,
45267,NANDO JAYA - 5,
40510035,NANDO JAYA - 5,
4610234,NANDO JAYA - 8,
40408417,NANDO JAYA - 9,
R/1645/VII/2002/C,NANI,
4957420,NAPIER PEARL,
4626950,NAPOLEON,
4768774,NAPOLEON,
4624567,NAPOLI,
4630689,NAPOLI - 1,
124875,NASARET,
4623997,NASIB JAYA - A,
4623998,NASIB JAYA BARU,
4905067,NATUNA,
70002,NATUNA - I,
31076504,NATUNA JAYA - 22,
40513423,NATUNA JAYA - 82,
31076504,NATUNA JAYA 22,
4552060,NAYA BAHTERA - I,
4548777,NAYA INDAH,
4548766,NDH - II,
4749234,NDH - II,
4488257,NEGARA JAYA KARYA,
4521495,NELAYAN BARU,
4553684,NELAYAN INDAH,
4657746,NELAYAN JAYA,
4935251,NELAYAN JAYA,
4841656,NELAYAN JAYA - 168,
123995,NELAYAN JAYA - 169,
12399554321,NELAYAN JAYA - 169,
4654589,NELAYAN JAYA - 9905,
4584376,NELAYAN JAYA 9906,
74058,NENGGALA - 01,
4460052,NEPTUNUS - 02,
40408943,NETRAL PERKASA,
33760,NEW ANUGRAH,
31070079,NEW ANUGRAH,
R/2590/X/2002/C,NEW SATSUKI,
116646,NEW SEA REEFER,
4694821,NEW STREAM,
40408728,NGUPOYO MINO MAKMUR,
40408901,NGUPOYO MINO MANDIRI,
40409682,NIA JAYA,
31072282,NIA JAYA BARU,
99415,NICHO WIJAYA - II,
9947,NINA JAYA NIAGA - 12,
4703509,NISSAN - 28,
4878121,NISSAN - 28,
4619475,NISSAN - 38,
65109,No. 85 SUINKO,
R/640/III/2003/C,NO.7 KYUNG IL,
4493109,NOORSLEDI BAHARI,
R/1390/VI/2002/C,NORTH SEA NO.1,
4517231,NOVENNA 188,
R/2388/X/2002/C,NS. REEFER,
4610363,null,
4674624,null,
40511804,NUR ALAM,
40408410,NUR MINA REZKI,
463,NURHIDAYAH,
40511802,NURHIDAYAH -2,
116866,NUSA AMAN I,
86811035719,NUSA AMAN I,
86811035719,NUSA AMAN I (x VEGA I),
116862,NUSA AMAN II,
86811035335,NUSA AMAN II,
86811035335,NUSA AMAN II (x VEGA IV),
124786,NUSA ASRI,
86811035337,NUSA ASRI,
86811035665,NUSA AYU,
86811035665,NUSA AYU (x ORION 7),
4564733,NUSA INDAH - A,
4552513,NUSANTARA,
4830037,NUSANTARA,
86811703429,NUSANTARA,
4881743,NUSANTARA  JAYA - 12,
86811035733,NUSANTARA - 01,
4463837,NUSANTARA - 1,
4960943,NUSANTARA - 188,
4956241,NUSANTARA - 189,
4620717,NUSANTARA - 20,
4861502,NUSANTARA - 21,
4785493,NUSANTARA - 88,
4830038,NUSANTARA - 89,
4964121,NUSANTARA - II,
4785494,NUSANTARA - III,
4830039,NUSANTARA - V,
4960942,NUSANTARA - VIII,
4463837,NUSANTARA 1,
4958150,NUSANTARA 18,
4690575,NUSANTARA BAHARI,
4952109,NUSANTARA BAHARI,
4565580,NUSANTARA BARU - II,
86811035696,NUSANTARA BINA,
86811035696,NUSANTARA BINA (x JUPITER I),
86811035015,NUSANTARA ELOK,
86811035342,NUSANTARA GUNA,
86811035676,NUSANTARA INDAH,
31060947,NUSANTARA INDAH - 28,
81696,NUSANTARA INDAH - IX,
31076523,NUSANTARA INDAH II,
4789537,NUSANTARA INDAH JAYA,
73687,NUSANTARA INDAH VII,
65145,NUSANTARA JAYA,
4630704,NUSANTARA JAYA,
4905091,NUSANTARA JAYA - 01,
4933499,NUSANTARA JAYA - 02,
4736927,NUSANTARA JAYA - 03,
4917039,NUSANTARA JAYA - 05,
4878112,NUSANTARA JAYA - 07,
4584142,NUSANTARA JAYA - 10,
4556776,NUSANTARA JAYA - 11,
4613842,NUSANTARA JAYA - 188,
4573718,NUSANTARA JAYA - 190,
4692616,NUSANTARA JAYA - 33,
4641261,NUSANTARA JAYA - 36,
4575824,NUSANTARA JAYA - 88,
4537835,NUSANTARA JAYA - 99,
4920747,NUSANTARA JAYA -09,
4634688,NUSANTARA JAYA -77,
4564876,NUSANTARA JAYA 168,
4498404,NUSANTARA JAYA 28,
4493440,NUSANTARA JAYA 29,
4587047,NUSANTARA JAYA 29,
4637704,NUSANTARA JAYA 8,
40409578,NUSANTARA JAYA 8,
116946,NUSANTARA MEGAH,
116871,NUSANTARA PERDANA,
86811035740,NUSANTARA UTAMA,
40540,NUTRISEA,
4520465,NYLON JAYA - I,
4551853,OCEAN,
4619899,OCEAN,
4573929,OCEAN - 2,
4569206,OCEAN - I,
4965252,OCEAN - I,
40513066,OCEAN - III,
4782023,OCEAN JAYA,
40408051,OCEAN JAYA - 19,
31085993,OCEAN JAYA - 99,
497,OCEAN KING,
4568199,OCEAN KING,
4907120,OCEAN MARINER,
4719799,OCEAN STAR,
33406,OCEAN STAR 606,
61615,OCEAN STAR NO. 101,
35422,OCEAN STAR NO. 808,
99431,OKEANOS No.1,
86811035343,OKISHIN - 08,
4751773,OKISHIN 06,
4960963,OKISHIN 07,
4556277,OLIVE TATIHU,
103057,OMBRE  12,
102998,OMBRE  16,
2929,OMBRE  7,
103096,OMBRE 10,
3096,OMBRE 10 (xLIAO DAZHONGYU15258),
103156,OMBRE 11,
3156,OMBRE 11 (xLIAO WA YU 55183),
3057,OMBRE 12 (xLIAO WA YU 55185),
102984,OMBRE 13,
2984,OMBRE 13 (xLIAO WA YU 55183),
102974,OMBRE 15,
2974,OMBRE 15 (xLIAO WA YU 55188),
2998,OMBRE 16 (xYU JIN 888),
102981,OMBRE 17,
102782,OMBRE 19,
4911384,OMBRE 2,
102797,OMBRE 20,
4674623,OMBRE 22,
4655916,OMBRE 23,
4674622,OMBRE 25,
4713010,OMBRE 26,
4713009,OMBRE 27,
4713008,OMBRE 28,
133564,OMBRE 29,
4713006,OMBRE 29,
4907122,OMBRE 3,
4713006,OMBRE 30,
4713007,OMBRE 30,
4713005,OMBRE 31,
4682672,OMBRE 35,
4682673,OMBRE 36,
4705608,OMBRE 39,
4705607,OMBRE 40,
4705606,OMBRE 41,
4705605,OMBRE 42,
4685406,OMBRE 45,
116929,OMBRE 46,
4685405,OMBRE 47,
4685404,OMBRE 48,
4655917,OMBRE 49,
4655918,OMBRE 50,
4655919,OMBRE 51,
4655915,OMBRE 52,
4616158,OMBRE 53,
4615602,OMBRE 55,
133561,OMBRE 56,
133562,OMBRE 57,
133563,OMBRE 58,
133564,OMBRE 59,
4872408,OMBRE 6 (x. Win Uni),
133565,OMBRE 60,
4582349,OMBRE 61,
4582348,OMBRE 62,
4567680,OMBRE 63,
4567679,OMBRE 65,
4567678,OMBRE 66,
4567677,OMBRE 67,
4567676,OMBRE 68,
4567675,OMBRE 69,
4752122,OMBRE 8,
102812,OMBRE 9,
2812,OMBRE 9 (xLIAO DA ZHONGYU15257),
140122018,OMEGA,
4744053,OMEGA STAR,
4452980,OMEGA STAR - 88,
4587962,ONASSIS,
4870376,ONASSIS,
40408353,OPTIMUS,
4491017,OPTIMUS - I,
4587970,ORCA,
4538622,ORCA - 108,
86811035798,ORIENT STAR,
R/2388/X/2002/C,OS REEFER,
R/2388/X/2002/C,OS. REEFER 2,
4957175,OSKAR KARGO,
R/2261/IX/2002/C,OTOWA,
R/1290/VI/2002/C,PACIFIC MARINER,
4912793,PAHALA - 2,
4912793,PAHALA - 2 (x YUANTONG YU 5),
4912799,PAHALA - 4 (x YUANTONG YU 52),
4911358,PAHALA 5,
4911359,PAHALA 6,
4790060,PAKNAM REEFER,
4584374,PALEMBANG INDAH,
4814206,PALEMBANG INDAH - II,
4566041,PALEMBANG INDAH - III,
4727541,PALEMBANG INDAH - III,
4636068,PALEMBANG INDAH - IV,
40408913,PALEMBANG INDAH - V,
4922197,PANCA 01 (x. LAUT 11),
4914516,PANCA 02 (x. Nurlisa),
4887541,PANCA 03,
4887541,PANCA 03 (x SINAR SURYA 3),
4915613,PANCA 04,
4917398,PANCA 05,
4924196,PANCA 06 (x. THANH LONG CHAI),
4915618,PANCA 07,
4915618,PANCA 07 (x. BV 5504 TS),
99570,PANCA EMAS,
4574112,PANCA HARAPAN,
35187,PANCA PERKASA,
4575852,PANCA PERKASA,
56270,PANCASARI PANGESTU,
40408920,PANDAN WANGI,
86811701022,PANEN JAYA - II,
4536110,PANEN LAUT,
4.54E+11,PANEN LAUT,
73611,PANEN WIJAYA,
31060999,PANGESTU REJEKI BAROKAH - I,
302,PAPUA JAYA,
4591859,PAPUA JAYA,
4625591,PAPUA JAYA,
4626964,PAPUA JAYA - 02,
4626965,PAPUA JAYA 01,
4477160,PASIFIC - II,
140534,PASIFIK,
40511647,PASIFIK  - 2,
4898111,PASIFIK  101,
40512335,PASIFIK - 3,
40511970,PASIFIK - 4,
4755113,PASIFIK - 701,
4754916,PASIFIK - 702,
4754917,PASIFIK - 703,
4683541,PASIFIK - 704,
4775474,PASIFIK - 709,
4517004,PASIFIK - I,
4898111,PASIFIK 101 (x. Dolly - 3),
4898112,PASIFIK 102,
4898114,PASIFIK 103,
4898116,PASIFIK 201,
4905080,PASIFIK 202,
4905084,PASIFIK 203,
4905086,PASIFIK 204,
40512334,PASIFIK 5,
4775470,PASIFIK 501,
4775470,PASIFIK 501 (xELIAZAR),
4775471,PASIFIK 502,
4775472,PASIFIK 503,
4775473,PASIFIK 504,
4617646,PASIFIK 801,
40510245,PASIFIK 801 A,
40510246,PASIFIK 801 B,
40409580,PASIFIK 827,
40409582,PASIFIK 828,
4566271,PASTI JAYA,
4646364,PATRIA 68,
4643687,PATRIA 88,
43930,PATRIOT,
R/300/II/2003/C,PEARL REEFER,
R/365/II/2003/C,PEARL REEFER 2,
4961363,PELANGI,
4933487,PELANGI - 01,
4726368,PELANGI - 01 (x.RAJA 01),
4887544,PELANGI - 02,
4575587,PELANGI - 18,
4614863,PELANGI SAMUDRA - I,
4728398,PELITA  PERKASA,
74085,PELITA ABADI,
4675397,PELITA ABADI,
7408554321,PELITA ABADI,
4600954,PELITA HARAPAN,
45706,PELITA HARAPAN - II,
4565591,PELITA HARAPAN - II,
4648441,PELITA JAYA,
74009,PELITA JAYA UTAMA,
4568006,PELITA KENCANA - II,
4568006,PELITA KENCANA II,
4722891,PELITA SEJATI - 8,
40409803,PELITA SEJATI 18,
4575599,PEMBURU SAMUDRA - XI,
4584373,PENDOPO AGUNG,
86811035810,PENELOPE,
86811707380,PENGUIN,
4573722,PERDANA,
40511794,PERDANA 5,
4784587,PERDANA SEJAHTRA - 1,
4823609,PERINTIS ABADI,
4914512,PERINTIS JAYA - 05,
4555508,PERINTIS JAYA - 166,
4633653,PERINTIS JAYA - 17,
4633652,PERINTIS JAYA - 19,
4470891,PERINTIS JAYA - 36,
4933498,PERINTIS JAYA - 36,
4964128,PERINTIS JAYA - 68,
4573917,PERINTIS JAYA - 85,
4887554,PERINTIS JAYA - 86,
4555509,PERINTIS JAYA - 97,
4955188,PERINTIS JAYA - II,
4964854,PERINTIS JAYA - VII,
4588750,PERINTIS JAYA 168,
4494356,PERINTIS JAYA 198,
4816218,PERINTIS JAYA 89,
133/PSDKP.4/TU.212/VI/2013,PERINTIS JAYA 89,
4633651,PERINTIS JAYA 99,
4958957,PERINTIS JAYA ABADI,
4958140,PERINTIS JAYA III,
4956258,PERINTIS JAYA VI,
4587257,PERINTIS NUSANTARA,
4870395,PERINTIS NUSANTARA,
4752502,PERINTIS SAMUDERA,
4592648,PERINTIS SEJATI,
42162,PERINTIS SUKSES,
63434,PERKASA - 701,
65400,PERKASA - 702,
4825360,PERKASA - 803,
50194,PERMAI TIMUR,
40409814,PERMAI TIMUR - 3,
40409268,PERMAI TIMUR - 6,
40510471,PERMAI TIMUR - I,
40409931,PERMAI TIMUR - II,
49168,PERMATA  - 08,
58307,PERMATA  - 318,
5 8 3 0 7,PERMATA  - 318,
4965254,PERMATA  No.1,
43935,PERMATA - 103,
49038,PERMATA 01,
49163,PERMATA 02,
43934,PERMATA 03,
4684634,PERMATA 1,
74283,PERMATA 105,
73976,PERMATA 106,
73678,PERMATA 168,
43936,PERMATA 188,
64025,PERMATA 32,
64023,PERMATA 33,
46330,PERMATA 6,
4520456,PERMATA AYU - 4,
40511965,PERMATA AYU SYAUQY,
4625585,PERMATA INDAH,
40408933,PERMATA INDAH II,
4964122,PERMATA JAYA - III,
4555511,PERMATA JAYA 8,
4681852,PERMATA LAUT,
4647479,PERMATA NO. 2,
73752,PERMATA TUNA WIJAYA - 01,
4905096,PERMATA-31,
4719157,PERTIWI,
4946314,PERTIWI,
4552499,PESISIR ANDALAN,
4651453,PESISIR ANDALAN -II,
86811707391,PESONA MANDIRI - 10,
86811707415,PESONA MANDIRI - 11,
86811700576,PESONA MANDIRI - 6,
86811707381,PESONA MANDIRI - 7,
86811707410,PESONA MANDIRI - 8,
86811707384,PESONA MANDIRI - 9,
4578260,PESONA MANDIRI-6,
86811707399,PESONA PASIFIK,
31070047,PHOTERI,
40513416,PIECES,
4848488,PISCES 1,
65233,PISCES IX,
4563458,PJM,
86811703819,PLAMINGGO INDAH - II,
4626961,PLANET,
74015,PLUTO,
31098945,PLUTO 03,
125127,POF - 160,
125082,POF - 18,
40512342,POLLY,
40512446,POLLY - 1,
40512441,POLLY - 2,
4823820,POSEIDON - 03,
4823820,POSEIDON - 03 (xBINTANG MAS ..),
4823821,POSEIDON - 05,
4823821,POSEIDON - 05 (xWIRYA SAKTI ..),
4823822,POSEIDON - 07,
4823822,POSEIDON - 07 (xLAUTAN JAYA),
4823823,POSEIDON - 11,
4823823,POSEIDON - 11 (xBALI INDAH V),
4827350,POSEIDON No. 1,
4827350,POSEIDON No.1 (xNo.85 DOO AN),
56677,POWER REJEKI,
R/726/IV/2002/C,PP.S.,
3001,PRATIDINA No. 25,
103001,PRATIDINA No. 25,
4934248,PRATIDINA NO. 57,
4934248,PRATIDINA No. 57 (x DONGWON 57),
103001,PRATIDINA NO.25,
125342,PRATONDO REJO - A,
4634927,PRIMA ARINDO - I,
103045,PRIMA ARINDO II,
73643,PRIMA BINTANG UNITED,
40408050,PRIMA HASIL SAMUDERA,
4620077,PRIMA JATI,
4514749,PRIMA JATI PERKASA,
124671,PRIMA JAYA,
140450,PRIMA JAYA BAHARI,
4561831,PRIMA MEGAH UTAMA,
42217,PRIMA MITRA PERKASA,
40510201,PRIMA MITRA PERKASA,
42092,PRIMA NUSANTARA,
125346,PRIMA NUSANTARA,
4717443,PRIMA SUKSES - 2,
3021,PRIMA SUKSES - I,
103021,PRIMA SUKSES - I,
73631,PRIMA UNITED,
140401,PRIMA UTAMA JAYA,
4774456,PRIMA UTAMA JAYA,
74109,PRIMA UTAMA JAYA - VI,
40510450,PRIMA UTAMA JAYA - VIII,
86811035847,PRIMA UTAMA JAYA VIII,
4941370,PRIMUS JAYA,
4633650,PRIMUS JAYA - VIII,
4574117,PRINCESS - I,
4534480,PRINCESS - II,
124803,PRINCTARA,
R/300/II/2003/C,PROGRESS REEFER,
31069909,PUJI MANUNGGAL - 09,
4800902,PUJI MANUNGGAL - VI,
31072274,PUJI PANGESTU - A,
40513907,PUJI PANGESTU - A,
4890509,PULAU ANDALAS - I,
4956272,PULAU BATAM,
31056668,PULAU BATAM,
40408982,PULAU BATAM,
125334,PULAU BINTAN,
4644949,PULAU BINTAN,
4960951,PULAU CENDRAWASIH III,
4887577,PULAU DANA - II,
31121714,PULAU DANA II,
3.11E+12,PULAU DANA II,
4.93E+11,PULAU DEWATA - III,
4933492,PULAU DEWATA -III,
4962003,PULAU DEWATA I,
4887567,PULAU DEWATA II,
4656177,PULAU HARAPAN BARU,
4898110,PULAU INDAH,
86811035716,PULAU INDAH,
8.68E+15,PULAU INDAH,
4542327,PULAU JUKUNG-II,
4958971,PULAU KENARI,
4572138,PULAU MAKMUR - III,
31057351,PULAU MAKMUR - V,
4564575,PULAU MAKMUR II,
4629256,PULAU MAS - 161,
4629773,PULAU MAS - 162,
4629257,PULAU MAS - 167,
4629255,PULAU MAS - 88,
50302,PULAU MAS 138,
4629774,PULAU MAS 138,
4629775,PULAU MAS 163,
86811703790,PULAU MAS JAYA - I,
50376,PULAU MAS JAYA V,
86811703790,PULAU MAS JAYA-I,
4934267,PULAU MAS RAYA - I,
116650,PULAU MERAK,
4784177,PULAU NATUNA III,
4958147,PULAU PERMATA -  II,
4567839,PULAU PERMATA - I,
4620713,PULAU PERMATA - V,
4601415,PULAU PINANG,
4750743,PULAU PINANG,
40408976,PULAU REZKI,
40408592,PULAU RUPAT JAYA,
3019,PULAU SAMBU - I,
103019,PULAU SAMBU - I,
50285,PULAU SAMBU - II,
4566062,PULAU SENTOSA,
124798,PUNGGUR BAHARI - 1,
4575598,PUNGGUR BAHARI - 10,
125544,PUNGGUR BAHARI - 88,
KKP 1050,PUNGGUR BAHARI - 88,
4587967,PURI LOKA,
4578258,PURI PURNAMA,
99525,PURNAMA,
4956255,PURNAMA,
31069903,PURNAMA,
4965258,PURNAMA - 168,
R/683/III/2001/C,PURPLE BEAUTY,
4574390,PUTERA KENCANA ABADI,
4735508,PUTRA BAHARI - I,
4691273,PUTRA BAHARI PRATAMA - 02,
4614864,PUTRA BAHARI PRATAMA - 03,
4610366,PUTRA BAHARI PRATAMA - 121,
4701745,PUTRA BAHARI PRATAMA - 212,
4632050,PUTRA BAHARI PRATAMA - 26,
4633015,PUTRA BAHARI PRATAMA - 27,
140274,PUTRA BAHARI SUKSES,
86811704917,PUTRA BARU - I,
40408344,PUTRA BERLIAN,
4520235,PUTRA BEROMBANG - 5,
4654587,PUTRA BINTAN,
4575607,PUTRA BUNGSU,
40510276,PUTRA DEWANTARA - I,
40408949,PUTRA DEWANTARA BARU,
4558583,PUTRA HARAPAN,
KKP 1393,PUTRA HARAPAN,
4517003,PUTRA HARAPAN - 28,
133572,PUTRA IDAMAN,
4552510,PUTRA JAYA,
4617246,PUTRA JAYA,
4625582,PUTRA JAYA - 15,
4624193,PUTRA JAYA - 17,
87035,PUTRA JAYA - 47,
4625119,PUTRA JAYA - X,
4958129,PUTRA JAYA - XIII,
4570747,PUTRA JAYA 11,
4625582,PUTRA JAYA 15,
4935256,PUTRA JAYA 18,
4571984,PUTRA JAYA 20,
4933522,PUTRA JAYA 26 (xCHING SHUN S..),
4935253,PUTRA JAYA 28 (xMAN ING SHIANG),
4756781,PUTRA JAYA 29,
4933519,PUTRA JAYA 30,
4628646,PUTRA JAYA 31,
4616418,PUTRA JAYA 34,
4934259,PUTRA JAYA 35,
4935257,PUTRA JAYA 36,
4624196,PUTRA JAYA 37,
4939176,PUTRA JAYA 42,
4939176,PUTRA JAYA 42 (x.FA SUI CHUEN),
4935250,PUTRA JAYA 43,
4935246,PUTRA JAYA 46,
4933485,PUTRA JAYA 49,
4596431,PUTRA JAYA 5,
74037,PUTRA JAYA No. 38,
33487,PUTRA JAYA No. 39,
45427,PUTRA JAYA No. 63,
4934257,PUTRA JAYA No. 65,
4934257,PUTRA JAYA No. 65 (xLIN IN....),
4625119,PUTRA JAYA X,
141231,PUTRA KARTIKA SAKTI,
4828053,PUTRA KENCANA - VII,
44271,PUTRA KENCANA -15,
86811035735,PUTRA KENCANA VIII,
4782406,PUTRA KENNEDI,
40513441,PUTRA LEO BAHARI,
40511640,PUTRA LEO CEMERLANG,
31061001,PUTRA LEO EXKLUSIF,
40409715,PUTRA LEO EXPRES,
40408939,PUTRA LEO MAKMUR,
40510206,PUTRA LEO MANDIRI,
31072286,PUTRA LEO PERKASA,
40408942,PUTRA LEO SANTOSO,
40409596,PUTRA LEO WIBOWO,
4606299,PUTRA MADONA - 02,
73921,PUTRA MAKMUR - I,
74135,PUTRA MANGGALA SAKTI,
99573,PUTRA MINA PERDANA,
4620087,PUTRA MORO,
41005,PUTRA NUSANTARA SAKTI,
40511096,PUTRA PENDAWA,
97270,PUTRA SAMUDRA - 01,
10096,PUTRA SAMUDRA - 02,
110096,PUTRA SAMUDRA - 02,
110033,PUTRA SAMUDRA - 03,
4680620,PUTRA SARI,
50522,PUTRA SEJATI - I,
40512713,PUTRA SEJATI - I,
4558885,PUTRA SETIA,
140516,PUTRA SUKSES MANDIRI - A,
125523,PUTRA SUKSES MANDIRI - V,
2958,PUTRA UTAMA SAKTI,
102958,PUTRA UTAMA SAKTI,
10295854321,PUTRA UTAMA SAKTI,
143230,PUTRA UTAMA SAKTI - 1,
4652030,PUTRA WIJAYA,
4575823,PUTRA WIJAYA - 5,
4556289,PUTRA WIJAYA - 9,
4556772,PUTRA WIJAYA I,
4556291,PUTRA WIJAYA II,
125325,PUTRI DEWANTARA,
31072283,PUTRI DEWANTARA - 3,
3.11E+12,PUTRI DEWANTARA 3,
31051929,PUTRI INDAH,
124509,PUTRI INDAH - I,
40408836,PUTRI INDAH - III,
124698,PUTRI INDAH IV,
140122005,PUTRI JAYA,
86811707835,PUTRI JAYA - 2,
140122007,PUTRI JAYA - 3,
140122008,PUTRI JAYA - 4,
31085995,PUTRI JAYA - A,
31085955,PUTRI JAYA - B,
40511753,PUTRI JAYA - C,
125278,PUTRI MADONA - 04,
9877,QIAN YUAN,
109877,QIAN YUAN,
109877,QIAN YUAN [1],
4462174,QUEEN JAYA KARYA,
4575845,RACHEL,
40512711,RAFINDO JAYA - 1,
31070081,RAFINDO JAYA - 2,
40513905,RAFINDO JAYA - 3,
125543,RAHMAT JAYA - 4,
125279,RAHMAT JAYA - 5,
40408599,RAHMAT JAYA - 6,
